pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
4448,5275,hawaiian_s,1,10-01-2024,20:33:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4449,5275,hawaiian_l,3,10-01-2024,20:33:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
4450,5275,veggie_m,1,10-01-2024,20:33:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4451,5275,bbq_ckn_l,2,10-01-2024,20:33:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4452,5276,veggie_s,3,30-01-2024,13:16:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4453,5276,bbq_ckn_l,3,30-01-2024,13:16:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4454,5276,hawaiian_m,1,30-01-2024,13:16:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
4455,5276,veggie_s,1,30-01-2024,13:16:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4456,5277,bbq_ckn_s,2,22-01-2024,13:38:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4457,5277,pepperoni_l,1,22-01-2024,13:38:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4458,5277,pepperoni_s,2,22-01-2024,13:38:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4459,5277,pepperoni_s,1,22-01-2024,13:38:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4460,5277,bbq_ckn_s,1,22-01-2024,13:38:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4461,5278,veggie_m,3,27-01-2024,19:14:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4462,5278,margherita_l,1,27-01-2024,19:14:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4463,5278,veggie_s,3,27-01-2024,19:14:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4464,5278,margherita_m,3,27-01-2024,19:14:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4465,5278,margherita_m,3,27-01-2024,19:14:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4466,5279,bbq_ckn_m,2,26-01-2024,17:12:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4467,5279,bbq_ckn_s,2,26-01-2024,17:12:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4468,5279,margherita_m,1,26-01-2024,17:12:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
4469,5280,pepperoni_l,3,11-01-2024,13:17:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4470,5280,pepperoni_s,3,11-01-2024,13:17:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4471,5280,veggie_l,2,11-01-2024,13:17:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4472,5280,hawaiian_l,1,11-01-2024,13:17:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4473,5280,bbq_ckn_l,3,11-01-2024,13:17:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4474,5280,margherita_s,2,11-01-2024,13:17:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4475,5281,hawaiian_m,3,27-01-2024,20:48:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4476,5281,veggie_m,3,27-01-2024,20:48:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4477,5281,veggie_s,1,27-01-2024,20:48:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4478,5282,margherita_l,1,15-01-2024,20:33:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4479,5283,pepperoni_s,3,28-01-2024,19:08:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4480,5283,bbq_ckn_s,3,28-01-2024,19:08:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4481,5283,bbq_ckn_l,2,28-01-2024,19:08:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4482,5284,margherita_m,2,23-01-2024,11:28:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4483,5284,pepperoni_m,1,23-01-2024,11:28:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4484,5284,veggie_m,3,23-01-2024,11:28:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4485,5284,bbq_ckn_m,1,23-01-2024,11:28:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4486,5284,margherita_l,2,23-01-2024,11:28:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
4487,5284,pepperoni_l,3,23-01-2024,11:28:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4488,5285,hawaiian_l,1,28-01-2024,16:22:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4489,5285,bbq_ckn_l,1,28-01-2024,16:22:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4490,5285,hawaiian_l,1,28-01-2024,16:22:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4491,5285,margherita_m,3,28-01-2024,16:22:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4492,5285,pepperoni_l,1,28-01-2024,16:22:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4493,5286,pepperoni_s,3,27-01-2024,14:03:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4494,5286,veggie_l,1,27-01-2024,14:03:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4495,5287,veggie_l,3,04-01-2024,12:31:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4496,5287,veggie_m,2,04-01-2024,12:31:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4497,5287,veggie_s,2,04-01-2024,12:31:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4498,5288,bbq_ckn_s,3,10-01-2024,12:38:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4499,5288,veggie_m,2,10-01-2024,12:38:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4500,5289,veggie_s,1,09-01-2024,14:08:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4501,5290,veggie_s,3,11-01-2024,12:23:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4502,5290,bbq_ckn_s,3,11-01-2024,12:23:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4503,5290,hawaiian_l,1,11-01-2024,12:23:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4504,5291,pepperoni_s,3,04-01-2024,17:22:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4505,5291,hawaiian_s,2,04-01-2024,17:22:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4506,5291,veggie_m,1,04-01-2024,17:22:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4507,5291,margherita_l,2,04-01-2024,17:22:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
4508,5291,hawaiian_s,1,04-01-2024,17:22:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4509,5291,margherita_m,1,04-01-2024,17:22:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
4510,5292,hawaiian_l,1,12-01-2024,14:43:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4511,5292,margherita_m,3,12-01-2024,14:43:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4512,5292,pepperoni_m,3,12-01-2024,14:43:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4513,5292,pepperoni_l,1,12-01-2024,14:43:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4514,5292,veggie_s,3,12-01-2024,14:43:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4515,5293,hawaiian_m,2,29-01-2024,20:10:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
4516,5294,pepperoni_l,3,22-01-2024,16:57:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4517,5295,pepperoni_l,1,16-01-2024,12:42:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4518,5295,margherita_m,2,16-01-2024,12:42:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4519,5296,veggie_m,1,27-01-2024,20:21:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4520,5296,margherita_s,2,27-01-2024,20:21:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4521,5296,pepperoni_m,1,27-01-2024,20:21:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4522,5296,pepperoni_m,1,27-01-2024,20:21:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4523,5296,veggie_s,2,27-01-2024,20:21:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4524,5296,hawaiian_m,3,27-01-2024,20:21:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4525,5297,margherita_s,3,28-01-2024,12:41:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
4526,5297,bbq_ckn_l,3,28-01-2024,12:41:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4527,5297,margherita_l,3,28-01-2024,12:41:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
4528,5297,margherita_m,3,28-01-2024,12:41:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
4529,5297,pepperoni_m,2,28-01-2024,12:41:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4530,5297,pepperoni_m,1,28-01-2024,12:41:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4531,5298,veggie_m,1,13-01-2024,18:16:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4532,5298,veggie_s,2,13-01-2024,18:16:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4533,5298,hawaiian_m,3,13-01-2024,18:16:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4534,5299,veggie_m,3,10-01-2024,17:38:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4535,5299,hawaiian_l,1,10-01-2024,17:38:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4536,5299,pepperoni_s,2,10-01-2024,17:38:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4537,5299,margherita_l,3,10-01-2024,17:38:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
4538,5300,bbq_ckn_l,1,21-01-2024,13:57:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4539,5300,margherita_s,1,21-01-2024,13:57:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
4540,5300,bbq_ckn_m,1,21-01-2024,13:57:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4541,5300,bbq_ckn_l,1,21-01-2024,13:57:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4542,5300,veggie_l,3,21-01-2024,13:57:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4543,5301,bbq_ckn_l,3,17-01-2024,14:02:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4544,5301,hawaiian_s,1,17-01-2024,14:02:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4545,5301,veggie_s,1,17-01-2024,14:02:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4546,5301,bbq_ckn_s,3,17-01-2024,14:02:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4547,5301,pepperoni_m,1,17-01-2024,14:02:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4548,5302,veggie_s,3,02-01-2024,11:15:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4549,5302,hawaiian_m,1,02-01-2024,11:15:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
4550,5302,pepperoni_l,2,02-01-2024,11:15:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4551,5302,pepperoni_m,1,02-01-2024,11:15:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4552,5302,bbq_ckn_m,1,02-01-2024,11:15:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4553,5303,pepperoni_l,3,20-01-2024,13:25:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4554,5303,bbq_ckn_m,3,20-01-2024,13:25:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4555,5304,bbq_ckn_m,3,07-01-2024,16:17:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4556,5304,hawaiian_m,2,07-01-2024,16:17:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
4557,5304,veggie_m,1,07-01-2024,16:17:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4558,5304,veggie_m,3,07-01-2024,16:17:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4559,5304,hawaiian_l,3,07-01-2024,16:17:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
4560,5305,veggie_s,3,23-01-2024,11:42:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4561,5305,pepperoni_s,3,23-01-2024,11:42:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4562,5305,hawaiian_s,1,23-01-2024,11:42:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4563,5305,veggie_s,1,23-01-2024,11:42:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4564,5306,bbq_ckn_l,3,06-01-2024,16:35:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4565,5306,veggie_m,3,06-01-2024,16:35:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4566,5306,bbq_ckn_m,3,06-01-2024,16:35:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4567,5306,bbq_ckn_s,1,06-01-2024,16:35:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4568,5306,veggie_s,1,06-01-2024,16:35:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4569,5307,pepperoni_l,1,07-01-2024,19:29:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4570,5307,veggie_m,1,07-01-2024,19:29:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4571,5307,hawaiian_s,1,07-01-2024,19:29:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4572,5307,veggie_s,1,07-01-2024,19:29:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4573,5307,hawaiian_s,2,07-01-2024,19:29:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4574,5308,pepperoni_m,3,15-01-2024,17:19:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4575,5308,hawaiian_l,3,15-01-2024,17:19:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
4576,5308,pepperoni_s,3,15-01-2024,17:19:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4577,5308,bbq_ckn_s,3,15-01-2024,17:19:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4578,5308,hawaiian_s,2,15-01-2024,17:19:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
4579,5309,veggie_s,3,12-01-2024,13:59:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4580,5309,hawaiian_m,2,12-01-2024,13:59:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
4581,5309,pepperoni_m,3,12-01-2024,13:59:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4582,5310,pepperoni_m,3,06-01-2024,14:50:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4583,5311,veggie_s,1,01-01-2024,18:29:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4584,5311,margherita_l,2,01-01-2024,18:29:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
4585,5311,margherita_s,1,01-01-2024,18:29:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
4586,5311,margherita_m,1,01-01-2024,18:29:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
4587,5311,hawaiian_l,1,01-01-2024,18:29:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4588,5311,veggie_l,3,01-01-2024,18:29:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4589,5312,bbq_ckn_m,1,24-01-2024,13:53:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4590,5313,pepperoni_s,2,22-01-2024,12:46:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4591,5313,hawaiian_l,1,22-01-2024,12:46:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4592,5314,pepperoni_l,1,04-01-2024,20:40:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4593,5314,margherita_l,1,04-01-2024,20:40:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
4594,5314,hawaiian_l,2,04-01-2024,20:40:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
4595,5314,margherita_l,2,04-01-2024,20:40:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
4596,5315,pepperoni_l,2,15-01-2024,17:36:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4597,5315,margherita_m,2,15-01-2024,17:36:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4598,5315,veggie_m,1,15-01-2024,17:36:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4599,5316,bbq_ckn_s,1,29-01-2024,20:09:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4600,5316,bbq_ckn_l,3,29-01-2024,20:09:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4601,5316,pepperoni_m,2,29-01-2024,20:09:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4602,5316,pepperoni_m,3,29-01-2024,20:09:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4603,5317,bbq_ckn_s,1,26-01-2024,18:22:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4604,5318,margherita_s,2,23-01-2024,18:00:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4605,5318,pepperoni_l,2,23-01-2024,18:00:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4606,5318,pepperoni_m,2,23-01-2024,18:00:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4607,5318,veggie_m,3,23-01-2024,18:00:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4608,5319,veggie_m,2,31-01-2024,18:34:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4609,5319,bbq_ckn_m,3,31-01-2024,18:34:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4610,5319,veggie_s,3,31-01-2024,18:34:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4611,5319,margherita_s,1,31-01-2024,18:34:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
4612,5320,pepperoni_l,3,19-01-2024,14:15:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4613,5320,margherita_m,2,19-01-2024,14:15:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4614,5321,bbq_ckn_s,2,12-01-2024,17:58:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4615,5321,pepperoni_m,1,12-01-2024,17:58:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4616,5321,margherita_l,2,12-01-2024,17:58:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
4617,5321,bbq_ckn_l,2,12-01-2024,17:58:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4618,5321,hawaiian_s,1,12-01-2024,17:58:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4619,5322,pepperoni_l,2,29-01-2024,20:24:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4620,5322,margherita_m,1,29-01-2024,20:24:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
4621,5322,veggie_s,3,29-01-2024,20:24:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4622,5323,pepperoni_m,3,19-01-2024,17:35:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4623,5323,margherita_s,3,19-01-2024,17:35:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
4624,5324,pepperoni_s,2,26-01-2024,20:48:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4625,5324,bbq_ckn_m,1,26-01-2024,20:48:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4626,5324,pepperoni_m,2,26-01-2024,20:48:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4627,5324,margherita_l,3,26-01-2024,20:48:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
4628,5325,hawaiian_s,1,22-01-2024,11:36:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4629,5325,hawaiian_s,1,22-01-2024,11:36:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
4630,5325,bbq_ckn_s,2,22-01-2024,11:36:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4631,5325,bbq_ckn_s,3,22-01-2024,11:36:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4632,5325,pepperoni_s,2,22-01-2024,11:36:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4633,5325,hawaiian_m,3,22-01-2024,11:36:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4634,5326,veggie_m,2,29-01-2024,20:57:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4635,5326,pepperoni_m,2,29-01-2024,20:57:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4636,5326,hawaiian_l,1,29-01-2024,20:57:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4637,5327,hawaiian_l,3,14-01-2024,13:47:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
4638,5327,veggie_s,3,14-01-2024,13:47:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4639,5328,bbq_ckn_l,1,23-01-2024,19:00:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4640,5328,hawaiian_l,1,23-01-2024,19:00:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
4641,5328,veggie_s,1,23-01-2024,19:00:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4642,5328,pepperoni_m,2,23-01-2024,19:00:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4643,5328,veggie_m,1,23-01-2024,19:00:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4644,5329,bbq_ckn_m,3,23-01-2024,21:00:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4645,5330,hawaiian_m,3,15-01-2024,14:06:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
4646,5330,margherita_m,2,15-01-2024,14:06:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
4647,5330,hawaiian_m,1,15-01-2024,14:06:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
4648,5330,pepperoni_s,3,15-01-2024,14:06:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
4649,5330,bbq_ckn_l,2,15-01-2024,14:06:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4650,5331,pepperoni_l,2,30-01-2024,12:53:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4651,5331,bbq_ckn_l,1,30-01-2024,12:53:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4652,5332,margherita_l,2,01-01-2024,19:26:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
4653,5332,pepperoni_m,2,01-01-2024,19:26:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4654,5332,pepperoni_l,2,01-01-2024,19:26:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4655,5333,bbq_ckn_s,1,16-01-2024,11:24:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4656,5333,pepperoni_l,2,16-01-2024,11:24:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4657,5333,bbq_ckn_m,2,16-01-2024,11:24:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4658,5333,bbq_ckn_s,2,16-01-2024,11:24:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4659,5333,veggie_l,1,16-01-2024,11:24:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4660,5334,pepperoni_l,1,02-01-2024,20:24:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
4661,5334,margherita_s,2,02-01-2024,20:24:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
4662,5334,veggie_s,2,02-01-2024,20:24:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4663,5335,bbq_ckn_l,2,02-01-2024,17:37:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4664,5335,bbq_ckn_m,3,02-01-2024,17:37:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4665,5335,veggie_m,3,02-01-2024,17:37:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
4666,5335,bbq_ckn_s,2,02-01-2024,17:37:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4667,5336,pepperoni_m,2,18-01-2024,15:27:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
4668,5336,bbq_ckn_s,2,18-01-2024,15:27:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
4669,5336,hawaiian_l,2,18-01-2024,15:27:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
4670,5336,margherita_s,1,18-01-2024,15:27:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
